oid,order_date,revenue,uid
o_6992260775320,2019-08-13,1044,8393598763702
o_0085745680564,2019-06-27,444,1416500173615
o_5848083696308,2019-08-03,829,1416500173615
o_6815170409836,2019-08-19,642,1416500173615
o_7815465608776,2019-09-07,1669,1416500173615
o_8332558970842,2019-07-02,747,2030052877938
o_0141991601460,2019-07-12,1510,2030052877938
o_9072976273550,2019-08-04,868,2030052877938
o_4628033916646,2019-05-11,1539,7870345928689
o_0764254819541,2019-06-01,277,7870345928689
o_0144488950690,2019-06-29,539,7870345928689
o_4333229551760,2019-07-25,1102,7870345928689
o_0188155471941,2019-08-01,378,7870345928689
o_3207156965420,2019-08-08,229,4006588533073
o_8858549432590,2019-04-18,922,8438809628415
o_2076383280344,2019-05-12,729,8438809628415
o_7012718068404,2019-06-25,1035,8438809628415
o_7745365735602,2019-07-07,1377,8438809628415
o_7137458538144,2019-08-19,1393,8438809628415
o_0768128092245,2019-08-23,1518,8438809628415
o_0569550179838,2019-02-27,1019,3557881777189
o_5625321203388,2019-04-04,852,3557881777189
o_0670344786160,2019-04-29,1145,3557881777189
o_4965417855260,2019-05-04,703,3557881777189
o_3680049532020,2019-05-10,791,3557881777189
o_9849733494530,2019-05-27,376,3557881777189
o_4124769992973,2019-04-10,464,8026264898919
o_2152921379708,2019-04-27,920,8026264898919
o_9191447429576,2019-05-18,1434,8026264898919
o_8148407122153,2019-06-02,673,8026264898919
o_5189191733616,2019-07-02,308,8026264898919
o_8848593058976,2019-07-27,710,8026264898919
o_9272352610621,2019-08-15,500,1237875937127
o_6929560817733,2019-08-21,804,1237875937127
o_4248380398980,2019-08-21,314,1237875937127
o_7616882327444,2019-05-28,562,8170937505472
o_4856031028751,2019-06-15,1621,8170937505472
o_0755380069726,2019-07-01,987,8170937505472
o_6959416271297,2019-07-10,282,8170937505472
o_7362512625519,2019-03-16,392,3432493191519
o_0327657630214,2019-04-29,1363,3432493191519
o_6066382082496,2019-05-27,1112,3432493191519
o_7962468937560,2019-07-07,1244,3432493191519
o_4211580185285,2019-07-11,678,3432493191519
o_1782632550144,2019-08-17,1652,3432493191519
o_4347220673000,2019-03-07,1586,4827470341077
o_7836219927080,2019-03-20,1504,4827470341077
o_3830666399913,2019-04-20,977,4827470341077
o_9637791581640,2019-04-27,960,4827470341077
o_2384458296986,2019-05-12,1426,4827470341077
o_1012471871910,2019-06-02,1351,4827470341077
o_0379013993945,2019-03-22,1624,0754281105311
o_1568537269066,2019-04-04,894,0754281105311
o_2516702667383,2019-05-10,1457,0754281105311
o_3386655722472,2019-06-21,1114,0754281105311
o_5443052148538,2019-07-04,1287,0754281105311
o_2908021509350,2019-08-14,1218,0754281105311
o_5085376377791,2019-08-04,894,9538684519101
o_1775991968989,2019-08-09,1650,9538684519101
o_8820577006906,2019-05-31,1022,0303349245096
o_1563111984489,2019-07-01,446,0303349245096
o_7213920649898,2019-07-08,1313,0303349245096
o_0137947788620,2019-08-05,1210,0303349245096
o_3184290195855,2019-02-04,598,0065619800281
o_4929490648768,2019-03-13,914,0065619800281
o_8939565626610,2019-04-03,1177,0065619800281
o_5454023050941,2019-05-02,1104,0065619800281
o_7250871716323,2019-06-14,1316,0065619800281
o_3553849714517,2019-07-01,584,0065619800281
o_3878238017445,2019-02-02,532,7650722236077
o_3490650453191,2019-02-06,989,7650722236077
o_2101889556980,2019-02-07,1248,7650722236077
o_3595310313614,2019-02-16,802,7650722236077
o_9891748213675,2019-03-06,500,7650722236077
o_3790418120397,2019-03-08,247,7650722236077
o_1943244164130,2019-05-03,1405,5351677551193
o_7453886353280,2019-06-16,967,5351677551193
o_9714875986093,2019-06-27,819,5351677551193
o_5216440287399,2019-07-15,840,5351677551193
o_9508761642176,2019-08-28,1734,5351677551193
o_7200699192267,2019-09-08,266,5449974127040
o_2300733924870,2019-03-04,1308,6977642531190
o_4094304413815,2019-03-27,1002,6977642531190
o_3281941539744,2019-04-22,336,6977642531190
o_5398895494383,2019-04-28,1123,6977642531190
o_9301573465977,2019-05-30,644,6977642531190
o_1711087463051,2019-06-29,477,6977642531190
o_4771621332431,2019-08-30,1053,0839401825710
o_9196972071474,2019-01-16,529,7272353999918
o_5223547318727,2019-02-13,419,7272353999918
o_7644454991526,2019-03-11,628,7272353999918
o_2505847652651,2019-04-06,1177,7272353999918
o_0757581632716,2019-04-06,362,7272353999918
o_1003425698295,2019-04-23,1553,7272353999918
o_7794532982172,2019-07-16,475,9087512778673
o_9988026430500,2019-08-10,956,9087512778673
o_6692992290039,2019-08-19,1595,9087512778673
o_7569713541338,2019-09-01,1620,9087512778673
o_1887086586807,2019-05-10,1618,1499122354389
o_9852695364414,2019-05-10,801,1499122354389
o_9286943741106,2019-05-23,605,1499122354389
o_9625838200470,2019-06-11,1747,1499122354389
o_5545303029587,2019-07-02,1517,1499122354389
o_7003033910066,2019-08-28,1765,0939812795753
o_8220367271888,2019-09-06,826,0939812795753
o_3955775077344,2019-09-07,687,0939812795753
o_7858388769940,2019-07-11,347,2866713583197
o_8814095879821,2019-07-26,1376,2866713583197
o_6944316127874,2019-08-28,889,2866713583197
o_2329663637001,2019-07-26,265,9997036188967
o_8074750125391,2019-08-26,1016,9997036188967
o_7489308413249,2019-08-29,1012,2650600588330
o_2474416275143,2019-07-24,696,3943981238314
o_0628417832481,2019-08-19,1647,3943981238314
o_1924542922080,2019-01-21,1248,7380691949943
o_9312480778814,2019-01-30,1654,7380691949943
o_2266425134340,2019-03-10,865,7380691949943
o_5994169728323,2019-04-22,669,7380691949943
o_9403212977572,2019-05-05,236,7380691949943
o_9424309332524,2019-05-26,1000,7380691949943
o_6987391341308,2019-08-29,1165,8442344704220
o_0580443141992,2019-06-18,1666,8494683033837
o_9245671338729,2019-07-07,682,8494683033837
o_0922098310284,2019-07-23,227,8494683033837
o_2258642455193,2019-08-14,1547,8494683033837
o_3594047900456,2019-05-22,705,7735612080289
o_1259136907885,2019-06-26,663,7735612080289
o_0390922021017,2019-07-18,365,7735612080289
o_9108072440203,2019-07-26,1044,7735612080289
o_6901145542759,2019-09-06,850,7735612080289
o_2537863712712,2019-08-10,876,1494490435814
o_0066744110429,2019-08-16,825,1494490435814
o_9866518681435,2019-08-04,1201,2284185057525
o_9149456647368,2019-09-07,987,2284185057525
o_1746478974533,2019-03-07,1746,0992144938502
o_0580070909743,2019-04-12,1532,0992144938502
o_0534380654206,2019-04-28,495,0992144938502
o_9854720836545,2019-05-05,1765,0992144938502
o_3082485784566,2019-06-08,224,0992144938502
o_6848479710181,2019-06-19,651,0992144938502
o_8808523913454,2019-04-20,1610,5424266704390
o_0936273489061,2019-05-31,285,5424266704390
o_5517616572890,2019-06-12,1275,5424266704390
o_6097686824475,2019-06-30,731,5424266704390
o_8547887029219,2019-08-11,1229,5424266704390
o_2579564547248,2019-01-13,447,2085602342862
o_9474241571819,2019-01-25,1132,2085602342862
o_1684574136083,2019-02-14,1304,2085602342862
o_1437607827881,2019-03-10,612,2085602342862
o_5170579125567,2019-03-28,481,2085602342862
o_9337965344346,2019-05-08,350,2085602342862
o_1342047910669,2019-07-17,320,5240921783858
o_5904438385478,2019-08-04,1072,5240921783858
o_9808951369808,2019-07-29,306,9938316889457
o_2774215433967,2019-08-21,263,9938316889457
o_6740473753990,2019-08-23,427,9938316889457
o_0629261680181,2019-08-25,373,9938316889457
o_5854573395897,2019-08-15,1108,8961702246030
o_0654840232581,2019-09-03,426,8961702246030
o_8854605918961,2019-04-15,837,9200743550300
o_1922390268213,2019-04-25,1056,9200743550300
o_7301813357071,2019-05-09,1416,9200743550300
o_8042417270432,2019-05-16,826,9200743550300
o_2722785841910,2019-06-08,618,9200743550300
o_2030281824697,2019-05-11,981,9654112152051
o_8228047737594,2019-06-13,624,9654112152051
o_7104560455928,2019-06-15,316,9654112152051
o_9023892457227,2019-06-28,675,9654112152051
o_3980631868545,2019-08-16,1055,3254526107478
o_9611977227140,2019-08-07,805,2539711140456
o_8113967811564,2019-08-20,1115,2539711140456
o_6886612420818,2019-08-27,1590,2539711140456
o_8787378772914,2019-09-03,1248,7212086258708
o_1669871936413,2019-01-27,1095,4562076666178
o_7272010362062,2019-02-05,792,4562076666178
o_4978195404438,2019-02-24,1512,4562076666178
o_2997388908869,2019-03-21,838,4562076666178
o_4449969163757,2019-04-11,1671,4562076666178
o_0774340041558,2019-05-24,1252,4562076666178
o_9596489212986,2019-06-09,1530,3761790288944
o_5208871963997,2019-06-29,1440,3761790288944
o_7230256118997,2019-08-08,1514,3761790288944
o_9581048604937,2019-02-02,1598,2655957944976
o_4761569248260,2019-03-01,1709,2655957944976
o_1257269590806,2019-03-25,1417,2655957944976
o_5228512603075,2019-04-18,1116,2655957944976
o_2876732449190,2019-05-27,245,2655957944976
o_5160520085781,2019-07-07,1071,2655957944976
o_7586155522800,2019-01-12,804,9507887280972
o_0328989639685,2019-01-16,474,9507887280972
o_5217941109654,2019-02-22,1776,9507887280972
o_3945154614789,2019-03-24,1154,9507887280972
o_5491294870670,2019-03-24,760,9507887280972
o_8452665696852,2019-05-04,1709,9507887280972
o_4889188750602,2019-02-19,1586,3671205493958
o_0004586590351,2019-03-20,680,3671205493958
o_1187404317725,2019-04-21,1669,3671205493958
o_4091268234807,2019-05-10,477,3671205493958
o_0475482265375,2019-05-21,1521,3671205493958
o_3888474421111,2019-06-19,425,3671205493958
o_0845641375335,2019-09-08,418,0967476624638
o_7951633634489,2019-07-12,706,4541956220952
o_8484493691174,2019-07-20,768,4541956220952
o_0426216669310,2019-08-15,1369,4541956220952
o_3522679630632,2019-08-28,446,4541956220952
o_8093877390741,2019-06-03,1674,5565699186626
o_1290357954876,2019-07-12,294,5565699186626
o_2319410207915,2019-07-25,991,5565699186626
o_1335712857567,2019-09-02,1774,5565699186626
o_3864397193588,2019-09-05,563,3096956721219
o_7730718376762,2019-06-25,670,4133450856197
o_4594344025240,2019-06-30,1581,4133450856197
o_0521435622563,2019-07-21,893,4133450856197
o_2972925851433,2019-08-01,497,4133450856197
o_4923098582172,2019-02-09,1167,9525085700221
o_4399273219247,2019-03-23,945,9525085700221
o_7797640211479,2019-04-27,538,9525085700221
o_3179427553790,2019-04-29,802,9525085700221
o_3446984512912,2019-06-10,744,9525085700221
o_6382282495014,2019-07-04,839,9525085700221
o_9100351356526,2019-08-01,540,8533349693463
o_7952737488794,2019-03-30,1597,4678820370571
o_9646756449574,2019-04-12,729,4678820370571
o_6764181160505,2019-05-01,727,4678820370571
o_4815440032506,2019-06-06,487,4678820370571
o_2054436089687,2019-07-08,992,4678820370571
o_7166027598142,2019-08-08,1511,4678820370571
o_3609279054638,2019-08-17,1345,4045035744952
o_9875209763886,2019-09-04,531,4045035744952
o_1967621212719,2019-09-06,642,4045035744952
o_8696373760324,2019-06-05,1490,1788573704028
o_9740041003981,2019-06-29,1480,1788573704028
o_1768620553892,2019-08-12,778,1788573704028
o_2453704095120,2019-08-30,422,0310479451594
o_8310026261760,2019-09-02,1403,0310479451594
o_2279126227174,2019-05-26,840,6327375593680
o_8740005765437,2019-06-10,249,6327375593680
o_7525594559800,2019-06-12,1537,6327375593680
o_0511391502061,2019-07-21,1346,6327375593680
o_5181866945584,2019-08-17,848,6327375593680
o_5354181783203,2019-07-29,1049,9839257178061
o_5170190000175,2019-08-09,1762,9839257178061
o_7407585170198,2019-08-23,520,9839257178061
o_9074999729366,2019-03-24,1583,9055002492712
o_7880409149998,2019-05-03,1104,9055002492712
o_1535036149281,2019-05-25,704,9055002492712
o_3372373719313,2019-05-29,859,9055002492712
o_1127326113203,2019-07-06,960,9055002492712
o_3935948773730,2019-08-12,827,9055002492712
o_7296753406869,2019-08-01,517,1833128702933
o_7285177775934,2019-08-24,964,1833128702933
o_7933420109769,2019-09-01,1383,1833128702933
o_2724035508048,2019-09-08,629,4529806166230
o_6134606088002,2019-08-06,1491,0560291778595
o_6016212788302,2019-09-05,1047,0560291778595
o_9315348938016,2019-05-07,748,4020055198985
o_9003884091660,2019-05-26,836,4020055198985
o_3661543436151,2019-06-18,1243,4020055198985
o_8854559837240,2019-07-09,922,4020055198985
o_1654782790490,2019-08-14,684,4020055198985
o_9976748800329,2019-05-22,1415,4741064751335
o_0811257385150,2019-06-12,1243,4741064751335
o_9674999277715,2019-07-24,1106,4741064751335
o_8698657788567,2019-08-09,868,4741064751335
o_1809937022302,2019-07-19,1647,3053521881150
o_1484562382634,2019-08-09,291,3053521881150
o_1666233990144,2019-08-23,1118,3053521881150
o_9920727231659,2019-09-05,944,3053521881150
o_5188517813278,2019-04-30,510,8813724355453
o_5388125457394,2019-05-25,790,8813724355453
o_2607999854270,2019-06-22,1752,8813724355453
o_0782295313729,2019-08-03,492,8813724355453
o_6920580189343,2019-08-04,908,8813724355453
o_2066849148110,2019-08-17,1126,8744298007748
o_9148977077456,2019-09-04,1114,8744298007748
o_4716469057993,2019-02-28,1602,7159547235215
o_5802231469336,2019-03-21,547,7159547235215
o_6260064624121,2019-04-08,1169,7159547235215
o_3870253795018,2019-04-17,1227,7159547235215
o_9142749448987,2019-05-15,493,7159547235215
o_2765567009344,2019-05-22,1732,7159547235215
o_9771766680782,2019-06-16,1546,9201325366852
o_3988767819998,2019-06-25,305,9201325366852
o_8516715404436,2019-07-18,1157,9201325366852
o_9944574631455,2019-08-29,224,9201325366852
o_2952450760042,2019-04-20,1101,0732490509984
o_7973265796144,2019-06-03,700,0732490509984
o_3204729126516,2019-06-12,376,0732490509984
o_5096268550055,2019-06-28,744,0732490509984
o_8320818794987,2019-07-29,1605,0732490509984
o_2199047629201,2019-02-28,1291,6147538030032
o_1269954155375,2019-04-05,1441,6147538030032
o_3752618387123,2019-04-06,616,6147538030032
o_2542358639795,2019-05-05,1227,6147538030032
o_8587193420089,2019-05-08,539,6147538030032
o_1719618774126,2019-05-11,1616,6147538030032
o_4018786416317,2019-04-30,1450,3228625095202
o_0604069827099,2019-05-14,529,3228625095202
o_4462820311876,2019-05-30,1631,3228625095202
o_2716255849605,2019-07-04,264,3228625095202
o_6849167103728,2019-07-28,1001,3228625095202
o_6816183000140,2019-03-30,1293,5664015864221
o_3952202040957,2019-05-10,668,5664015864221
o_9239239693405,2019-06-23,800,5664015864221
o_0045646603796,2019-06-30,1086,5664015864221
o_5276496614334,2019-08-06,1025,5664015864221
o_9529884227132,2019-08-19,582,9207607209312
o_8768757248558,2019-08-21,669,9207607209312
o_0471701064781,2019-04-27,1300,3275712726952
o_1570419395602,2019-05-15,997,3275712726952
o_1320296342233,2019-06-27,713,3275712726952
o_5340310675594,2019-07-08,1479,3275712726952
o_9596345034059,2019-08-15,1484,3275712726952
o_7506780909760,2019-02-11,1464,0165638024535
o_0407271856792,2019-03-01,1092,0165638024535
o_3433939875895,2019-04-07,1196,0165638024535
o_0635441804520,2019-04-26,1120,0165638024535
o_9643956518680,2019-05-13,330,0165638024535
o_5189463861962,2019-06-03,697,0165638024535
o_9036936341987,2019-03-10,702,7059318980491
o_5500309300887,2019-03-20,950,7059318980491
o_2751671139251,2019-04-24,227,7059318980491
o_8428706579071,2019-05-31,380,7059318980491
o_1395936966704,2019-06-13,1221,7059318980491
o_3791354163615,2019-07-16,1595,7059318980491
o_0721471314754,2019-06-08,893,8608530886372
o_2569483525632,2019-07-01,1354,8608530886372
o_8444812552128,2019-08-13,1175,8608530886372
o_1802889431116,2019-04-21,1251,6950332455624
o_9172166642668,2019-05-13,913,6950332455624
o_4715961513860,2019-06-09,639,6950332455624
o_1162383792367,2019-06-29,510,6950332455624
o_7212018400533,2019-07-22,231,6950332455624
o_7156906470072,2019-06-02,1374,1400737976026
o_9255576278198,2019-06-14,581,1400737976026
o_1572219131015,2019-07-20,1556,1400737976026
o_2454401635565,2019-07-27,855,1400737976026
o_5152259875504,2019-01-30,814,2674853017058
o_3341003187235,2019-02-07,954,2674853017058
o_0831576609935,2019-03-19,1168,2674853017058
o_8789266638180,2019-04-05,1016,2674853017058
o_6628199195013,2019-04-14,1464,2674853017058
o_8572168123638,2019-04-28,916,2674853017058
o_7271177793832,2019-07-27,741,8436027638827
o_5954799136974,2019-08-21,896,8436027638827
o_1321581583171,2019-02-17,997,4406434227185
o_1250471204714,2019-03-08,729,4406434227185
o_4447097573639,2019-04-02,1003,4406434227185
o_1200142744162,2019-04-12,969,4406434227185
o_3217819349405,2019-05-03,1018,4406434227185
o_1682800039757,2019-06-02,446,4406434227185
o_0978376563682,2019-07-10,1106,3388672523612
o_9842918986677,2019-08-19,639,3388672523612
o_1970120351506,2019-04-12,843,7145465511807
o_1929187056008,2019-05-12,1222,7145465511807
o_0492728841933,2019-05-24,1087,7145465511807
o_8574710907215,2019-06-28,1549,7145465511807
o_4282098674240,2019-07-27,1408,7145465511807
o_4592467994481,2019-08-19,1673,7145465511807
o_9936004719086,2019-04-12,874,4932265113057
o_4996109480866,2019-05-26,1477,4932265113057
o_3039987993200,2019-07-07,1441,4932265113057
o_7967534551251,2019-08-13,884,4932265113057
o_8632114211038,2019-09-02,1223,4932265113057
o_5570148694287,2019-07-28,1224,5783761734302
o_1974464208496,2019-08-24,608,5783761734302
o_8596231043050,2019-06-01,1422,6580575651554
o_7073573840567,2019-07-12,1511,6580575651554
o_4406639027405,2019-07-16,1132,6580575651554
o_5106632420508,2019-08-17,1195,6580575651554
o_6065118938496,2019-06-16,831,7854878926855
o_7164369600325,2019-06-29,979,7854878926855
o_5489616185175,2019-07-03,1449,7854878926855
o_3002605795517,2019-08-11,471,7854878926855
o_3732834606024,2019-07-12,754,1183647278700
o_3044206280641,2019-08-04,748,1183647278700
o_3321826047527,2019-08-31,1640,1183647278700
o_2877981042835,2019-02-23,410,3514977220912
o_5981481114224,2019-03-30,717,3514977220912
o_4074624020658,2019-04-20,1062,3514977220912
o_9788274593008,2019-06-03,330,3514977220912
o_3803430771710,2019-06-04,959,3514977220912
o_8018826474594,2019-06-06,1230,3514977220912
o_0282182231445,2019-07-21,889,7090618579220
o_5478442760038,2019-09-02,990,7090618579220
o_3203716471684,2019-02-10,908,5348376212050
o_6119424803266,2019-02-15,792,5348376212050
o_6368072202062,2019-02-20,696,5348376212050
o_5313245409923,2019-02-26,929,5348376212050
o_1886730050848,2019-03-27,1071,5348376212050
o_2751695540750,2019-04-21,391,5348376212050
o_9533983576978,2019-07-22,335,8579275547524
o_0022931630538,2019-08-17,1019,8579275547524
o_1542968075021,2019-07-08,1495,3089725043834
o_0648045728512,2019-08-17,1381,3089725043834
o_4604349059024,2019-09-02,1532,3089725043834
